PEÇAS;Descrição;Etiqueta;Etiqueta1;QUANTIDADE TOTAL;Origen1;Familia;POSIÇÃO;supplierlabel;REFERENCEDATE;Expirationdate;Backlog
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345427;M-345432;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345427;M-345449;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345661;M-345676;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345427;M-345442;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345427;M-345463;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345661;M-345708;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345427;M-345443;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345427;M-345468;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-344445;M-344449;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345661;M-345713;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345427;M-345448;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345427;M-345471;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-344445;M-344456;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345661;M-345723;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345427;M-345453;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345519;M-345523;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-344445;M-344460;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345732;M-345734;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345427;M-345458;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345519;M-345529;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-344445;M-344468;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345732;M-345735;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345427;M-345461;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345590;M-345592;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-344445;M-344475;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345732;M-345746;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345427;M-345462;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345590;M-345598;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-344445;M-344490;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345732;M-345749;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345427;M-345472;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345590;M-345620;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345732;M-345758;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345427;M-345476;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345590;M-345626;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345732;M-345792;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345519;M-345540;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345590;M-345629;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345831;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345519;M-345554;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345661;M-345682;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345427;M-345439;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345848;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345519;M-345563;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345661;M-345689;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345427;M-345451;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345850;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345519;M-345569;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345661;M-345690;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345427;M-345464;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345852;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345519;M-345586;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345661;M-345717;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345427;M-345482;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345853;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345519;M-345587;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345732;M-345744;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345427;M-345483;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345878;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345590;M-345615;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345732;M-345784;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345519;M-345524;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345887;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345590;M-345625;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345732;M-345794;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-344445;M-344450;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345519;M-345536;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345897;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345590;M-345630;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345836;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345519;M-345539;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345661;M-345663;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345839;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-344445;M-344453;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345519;M-345550;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345661;M-345667;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345843;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345519;M-345557;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345732;M-345763;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345857;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-344445;M-344509;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345519;M-345573;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345732;M-345767;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345863;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345519;M-345575;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345732;M-345778;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345865;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345590;M-345608;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345829;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345869;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345590;M-345611;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-346049;M-346074;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345841;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345893;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345661;M-345702;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-346049;M-346075;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345845;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345661;M-345729;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-346049;M-346092;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345861;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345732;M-345748;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-346191;M-346201;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345879;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345732;M-345750;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345885;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345732;M-345756;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345891;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-346049;M-346090;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345732;M-345764;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-346049;M-346098;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345894;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-346049;M-346100;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345427;M-345428;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345732;M-345787;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-346049;M-346101;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-346049;M-346102;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345834;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-346049;M-346119;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-346191;M-346200;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345427;M-345430;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345844;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345854;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345868;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345875;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-346049;M-346052;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345427;M-345436;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345880;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-346049;M-346058;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345827;M-345889;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-346049;M-346061;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-346049;M-346065;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-346049;M-346073;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345427;M-345437;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-346049;M-346082;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-346049;M-346083;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-346049;M-346088;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-346049;M-346094;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345427;M-345450;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-346049;M-346104;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-346049;M-346112;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-346049;M-346113;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-346049;M-346055;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-346191;M-346199;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-345427;M-345452;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-346049;M-346059;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
996689;PARAFUSO SEIS PONTOS  M16x2.0x50  10.9;M-346049;M-346060;80;FACIL EUROPE BVBA;COMPONENTES COMPRADOS;RECEBIMENTO;;03/06/2026;;5
